DateTime,Displacement_Y,Displacement_Z
15:37.4,0.00224375,113.2
15:37.4,0.00225097,113.2
15:37.4,0.0022582,113.2
15:37.4,0.00226543,113.2
15:37.4,0.00227266,113.2
15:37.4,0.00227988,113.2
15:37.4,0.0022871,113.2
15:37.4,0.00182855,113.199
15:38.4,0.00183135,113.199
15:38.4,0.00183415,113.199
15:38.4,0.00183695,113.199
15:38.4,0.00183975,113.199
15:38.4,0.00184254,113.199
15:38.4,0.00184533,113.199
15:38.4,0.00184812,113.199
15:38.4,0.0018509,113.199
15:38.4,0.0018537,113.199
15:38.4,0.00092058,113.197
15:38.4,0.000914454,113.197
15:38.4,0.000908315,113.197
15:38.4,0.000902173,113.197
15:38.4,0.000896028,113.197
15:38.4,0.000889876,113.197
15:38.4,0.00088372,113.197
15:38.4,0.000877562,113.197
15:38.4,0.000871405,113.197
15:38.4,0.000865254,113.197
15:38.4,0.000505586,113.2
15:38.4,0.000496068,113.2
15:38.4,0.000486532,113.2
15:38.4,0.000476986,113.2
15:38.4,0.000467432,113.2
15:38.4,0.000457871,113.2
15:38.4,0.000448305,113.2
15:38.4,0.000438727,113.2
15:38.4,0.000429143,113.2
15:38.4,0.000419559,113.2
15:38.4,0.00181181,113.2
15:38.4,0.00181555,113.2
15:38.4,0.00181927,113.2
15:38.4,0.00182298,113.2
15:38.4,0.00182669,113.2
15:38.4,0.00183038,113.2
15:38.4,0.00183409,113.2
15:38.4,0.00183779,113.2
15:38.4,0.00184148,113.2
15:38.4,0.00184515,113.2
15:38.4,0.000514381,113.201
15:38.4,0.000505343,113.201
15:38.4,0.000496291,113.201
15:38.4,0.000487237,113.201
15:38.4,0.000478175,113.201
15:38.4,0.000469109,113.201
15:38.4,0.000460041,113.201
15:38.4,0.000450965,113.201
15:38.4,0.000441883,113.201
15:38.4,0.000432796,113.201
15:38.4,0.0014058,113.198
15:38.4,0.00140604,113.198
15:38.4,0.00140627,113.198
15:38.4,0.00140649,113.198
15:38.4,0.00140669,113.198
15:38.4,0.00140689,113.198
15:38.4,0.00140708,113.198
15:38.4,0.00140727,113.198
15:38.4,0.00140746,113.198
15:38.4,0.00140764,113.198
15:38.4,1.25107e-05,113.198
15:38.4,-5.9154e-07,113.198
15:38.4,-1.36998e-05,113.198
15:38.4,-2.68176e-05,113.198
15:38.4,-3.99393e-05,113.198
15:38.4,-5.30638e-05,113.198
15:38.4,-6.61953e-05,113.198
15:38.4,-7.9336e-05,113.198
15:38.4,-9.24811e-05,113.198
15:38.4,-0.000105628,113.198
15:38.4,0.000903026,113.201
15:38.4,0.000899573,113.201
15:38.4,0.000896125,113.201
15:38.4,0.000892681,113.201
15:38.4,0.000889232,113.201
15:38.4,0.000885774,113.201
15:38.4,0.000882305,113.201
15:38.4,0.000878828,113.201
15:38.4,0.000875351,113.201
15:38.4,0.000871881,113.201
15:38.4,0.00222201,113.202
15:38.4,0.00223141,113.202
15:38.4,0.00224079,113.202
15:38.4,0.00225018,113.202
15:38.4,0.00225956,113.202
15:38.4,0.00226893,113.202
15:38.4,0.0022783,113.202
15:38.4,0.00228767,113.202
15:38.4,0.00229703,113.202
15:38.4,0.00230638,113.202
15:38.4,2.05791e-05,113.2
15:38.4,8.08341e-06,113.2
15:38.4,-4.42104e-06,113.2
15:38.4,-1.6926e-05,113.2
15:38.4,-2.94259e-05,113.2
15:38.4,-4.19287e-05,113.2
15:38.4,-5.44488e-05,113.2
15:38.4,-6.69836e-05,113.2
15:38.4,-7.95294e-05,113.2
15:38.4,-9.20834e-05,113.2
15:39.4,0.00130928,113.202
15:39.4,0.00131019,113.202
15:39.4,0.0013111,113.202
15:39.4,0.00131201,113.202
15:39.4,0.00131291,113.202
15:39.4,0.00131382,113.202
15:39.4,0.00131472,113.202
15:39.4,0.00131561,113.202
15:39.4,0.0013165,113.202
15:39.4,0.0013174,113.202
15:39.4,-0.0012985,113.2
15:39.4,-0.00132248,113.2
15:39.4,-0.00134648,113.2
15:39.4,-0.00137049,113.2
15:39.4,-0.00139451,113.2
15:39.4,-0.00141851,113.2
15:39.4,-0.00144249,113.2
15:39.4,-0.00146648,113.2
15:39.4,-0.00149047,113.2
15:39.4,-0.00151446,113.2
15:39.4,0.00170267,113.201
15:39.4,0.00170951,113.201
15:39.4,0.00171635,113.201
15:39.4,0.0017232,113.201
15:39.4,0.00173003,113.201
15:39.4,0.00173688,113.201
15:39.4,0.00174373,113.201
15:39.4,0.00175057,113.201
15:39.4,0.0017574,113.201
15:39.4,0.00176425,113.201
15:39.4,1.57393e-05,113.203
15:39.4,5.92118e-06,113.203
15:39.4,-3.88761e-06,113.203
15:39.4,-1.37011e-05,113.203
15:39.4,-2.35229e-05,113.203
15:39.4,-3.33437e-05,113.203
15:39.4,-4.31547e-05,113.203
15:39.4,-5.29602e-05,113.203
15:39.4,-6.27698e-05,113.203
15:39.4,-7.25827e-05,113.203
15:39.4,0.000405398,113.204
15:39.4,0.000400235,113.204
15:39.4,0.00039507,113.204
15:39.4,0.000389897,113.204
15:39.4,0.000384724,113.204
15:39.4,0.00037955,113.204
15:39.4,0.000374375,113.204
15:39.4,0.000369195,113.204
15:39.4,0.000364003,113.204
15:39.4,0.000358809,113.204
15:39.4,0.000409273,113.207
15:39.4,0.00040461,113.207
15:39.4,0.000399953,113.207
15:39.4,0.000395287,113.207
15:39.4,0.000390609,113.207
15:39.4,0.000385926,113.207
15:39.4,0.000381248,113.207
15:39.4,0.000376578,113.207
15:39.4,0.000371906,113.207
15:39.4,0.000367229,113.208
15:39.4,3.22189e-06,113.206
15:39.4,-4.86639e-06,113.206
15:39.4,-1.29535e-05,113.206
15:39.4,-2.10456e-05,113.206
15:39.4,-2.91456e-05,113.206
15:39.4,-3.72494e-05,113.206
15:39.4,-4.53542e-05,113.206
15:39.4,-5.346e-05,113.206
15:39.4,-6.15712e-05,113.206
15:39.4,-6.96932e-05,113.206
15:39.4,-6.9159e-07,113.205
15:39.4,-8.09013e-06,113.205
15:39.4,-1.54858e-05,113.205
15:39.4,-2.28821e-05,113.205
15:39.4,-3.02929e-05,113.205
15:39.4,-3.77183e-05,113.205
15:39.4,-4.5148e-05,113.205
15:39.4,-5.25788e-05,113.205
15:39.4,-6.00115e-05,113.205
15:39.4,-6.74552e-05,113.205
15:39.4,0.00130955,113.205
15:39.4,0.00131526,113.205
15:39.4,0.00132095,113.205
15:39.4,0.00132665,113.205
15:39.4,0.00133233,113.205
15:39.4,0.001338,113.205
15:39.4,0.00134366,113.205
15:39.4,0.00134934,113.205
15:39.4,0.00135501,113.205
15:39.4,0.00136067,113.205
15:39.4,1.2142e-05,113.205
15:39.4,4.89956e-06,113.205
15:39.4,-2.35131e-06,113.205
15:39.4,-9.6107e-06,113.205
15:39.4,-1.68779e-05,113.205
15:39.4,-2.41515e-05,113.205
15:39.4,-3.14316e-05,113.205
15:39.4,-3.87217e-05,113.205
15:39.4,-4.60253e-05,113.205
15:39.4,-5.33433e-05,113.205
15:39.4,0.000903543,113.206
15:40.4,0.000905388,113.206
15:40.4,0.000907225,113.206
15:40.4,0.000909055,113.206
15:40.4,0.000910878,113.206
15:40.4,0.000912698,113.206
15:40.4,0.000914512,113.206
15:40.4,0.000916317,113.206
15:40.4,0.000918111,113.206
15:40.4,0.000919898,113.206
15:40.4,8.19062e-06,113.203
15:40.4,1.27401e-06,113.203
15:40.4,-5.64641e-06,113.203
15:40.4,-1.25708e-05,113.203
15:40.4,-1.9495e-05,113.203
15:40.4,-2.64297e-05,113.203
15:40.4,-3.33767e-05,113.203
15:40.4,-4.03257e-05,113.203
15:40.4,-4.72821e-05,113.203
15:40.4,-5.42496e-05,113.203
15:40.4,0.00221375,113.206
15:40.4,0.00222839,113.206
15:40.4,0.00224304,113.206
15:40.4,0.00225767,113.206
15:40.4,0.0022723,113.206
15:40.4,0.00228692,113.206
15:40.4,0.00230152,113.206
15:40.4,0.00231612,113.206
15:40.4,0.00233071,113.206
15:40.4,0.00234528,113.206
15:40.4,-0.000385159,113.202
15:40.4,-0.000396701,113.202
15:40.4,-0.00040825,113.202
15:40.4,-0.000419808,113.202
15:40.4,-0.00043137,113.202
15:40.4,-0.000442938,113.202
15:40.4,-0.000454521,113.202
15:40.4,-0.000466113,113.202
15:40.4,-0.00047771,113.202
15:40.4,-0.000489322,113.202
15:40.4,-4.4518e-06,113.204
15:40.4,-1.13705e-05,113.204
15:40.4,-1.82912e-05,113.204
15:40.4,-2.52167e-05,113.204
15:40.4,-3.21503e-05,113.204
15:40.4,-3.90936e-05,113.204
15:40.4,-4.60432e-05,113.204
15:40.4,-5.30031e-05,113.204
15:40.4,-5.99743e-05,113.204
15:40.4,-6.69564e-05,113.204
15:40.4,-0.000406788,113.203
15:40.4,-0.000416963,113.203
15:40.4,-0.000427143,113.203
15:40.4,-0.000437327,113.203
15:40.4,-0.000447518,113.203
15:40.4,-0.000457718,113.203
15:40.4,-0.00046793,113.203
15:40.4,-0.000478149,113.203
15:40.4,-0.00048837,113.203
15:40.4,-0.000498587,113.203
15:40.4,0.00220977,113.207
15:40.4,0.00222542,113.207
15:40.4,0.00224106,113.207
15:40.4,0.0022567,113.207
15:40.4,0.00227232,113.207
15:40.4,0.00228794,113.207
15:40.4,0.00230355,113.207
15:40.4,0.00231917,113.207
15:40.4,0.00233479,113.207
15:40.4,0.0023504,113.207
15:40.4,0.00133124,113.203
15:40.4,0.00133699,113.203
15:40.4,0.00134274,113.203
15:40.4,0.00134848,113.203
15:40.4,0.00135422,113.203
15:40.4,0.00135995,113.203
15:40.4,0.00136569,113.203
15:40.4,0.00137142,113.203
15:40.4,0.00137716,113.203
15:40.4,0.00138289,113.203
15:40.4,0.000916422,113.205
15:40.4,0.000917621,113.205
15:40.4,0.000918826,113.205
15:40.4,0.000920042,113.205
15:40.4,0.000921266,113.205
15:40.4,0.000922493,113.205
15:40.4,0.000923714,113.205
15:40.4,0.000924933,113.205
15:40.4,0.00092615,113.205
15:40.4,0.000927364,113.205
15:40.4,0.00131846,113.201
15:40.4,0.00132339,113.201
15:40.4,0.00132831,113.201
15:40.4,0.00133323,113.201
15:40.4,0.00133817,113.201
15:40.4,0.0013431,113.201
15:40.4,0.00134802,113.201
15:40.4,0.00135294,113.201
15:40.4,0.00135786,113.201
15:40.4,0.00136278,113.201
15:40.4,0.000916236,113.203
15:41.4,0.000916846,113.203
15:41.4,0.000917447,113.203
15:41.4,0.00091804,113.203
15:41.4,0.000918633,113.203
15:41.4,0.000919224,113.203
15:41.4,0.00091981,113.203
15:41.4,0.000920386,113.203
15:41.4,0.000920953,113.203
15:41.4,0.00092152,113.203
15:41.4,0.000506146,113.202
15:41.4,0.000502761,113.202
15:41.4,0.00049937,113.202
15:41.4,0.000495972,113.202
15:41.4,0.000492577,113.202
15:41.4,0.000489178,113.202
15:41.4,0.00048577,113.202
15:41.4,0.000482363,113.202
15:41.4,0.000478959,113.202
15:41.4,0.000475557,113.202
15:41.4,0.00140623,113.204
15:41.4,0.0014117,113.204
15:41.4,0.00141716,113.204
15:41.4,0.00142261,113.204
15:41.4,0.00142805,113.204
15:41.4,0.0014335,113.204
15:41.4,0.00143893,113.204
15:41.4,0.00144437,113.204
15:41.4,0.00144979,113.204
15:41.4,0.00145522,113.204
15:41.4,0.000419111,113.201
15:41.4,0.000414631,113.201
15:41.4,0.000410148,113.201
15:41.4,0.000405662,113.201
15:41.4,0.000401177,113.201
15:41.4,0.000396689,113.201
15:41.4,0.000392193,113.201
15:41.4,0.000387699,113.201
15:41.4,0.000383208,113.201
15:41.4,0.000378715,113.201
15:41.4,0.00140536,113.201
15:41.4,0.00141067,113.201
15:41.4,0.00141598,113.201
15:41.4,0.00142129,113.201
15:41.4,0.00142661,113.201
15:41.4,0.00143194,113.201
15:41.4,0.00143727,113.201
15:41.4,0.00144259,113.201
15:41.4,0.0014479,113.201
15:41.4,0.00145321,113.201
15:41.4,1.29614e-05,113.201
15:41.4,4.51618e-06,113.201
15:41.4,-3.93048e-06,113.201
15:41.4,-1.23735e-05,113.201
15:41.4,-2.08129e-05,113.201
15:41.4,-2.92488e-05,113.201
15:41.4,-3.76918e-05,113.201
15:41.4,-4.6144e-05,113.201
15:41.4,-5.45983e-05,113.201
15:41.4,-6.30547e-05,113.201
15:41.4,0.000405495,113.201
15:41.4,0.000401579,113.201
15:41.4,0.000397668,113.201
15:41.4,0.000393754,113.201
15:41.4,0.000389834,113.201
15:41.4,0.000385915,113.201
15:41.4,0.000382,113.201
15:41.4,0.000378085,113.201
15:41.4,0.000374176,113.201
15:41.4,0.000370273,113.201
15:41.4,0.000501207,113.199
15:41.4,0.000498587,113.199
15:41.4,0.000495966,113.199
15:41.4,0.000493344,113.199
15:41.4,0.000490717,113.199
15:41.4,0.000488085,113.199
15:41.4,0.000485459,113.199
15:41.4,0.000482841,113.199
15:41.4,0.00048022,113.199
15:41.4,0.000477592,113.199
15:41.4,0.000502172,113.199
15:41.4,0.000499807,113.199
15:41.4,0.000497448,113.199
15:41.4,0.00049509,113.199
15:41.4,0.000492727,113.199
15:41.4,0.000490361,113.199
15:41.4,0.000487996,113.199
15:41.4,0.000485632,113.199
15:41.4,0.000483267,113.199
15:41.4,0.000480902,113.199
15:41.4,0.000502204,113.201
15:41.4,0.000500085,113.201
15:41.4,0.00049798,113.201
15:41.4,0.000495888,113.201
15:41.4,0.000493796,113.201
15:41.4,0.000491698,113.201
15:41.4,0.000489604,113.201
15:41.4,0.000487518,113.201
15:41.4,0.000485435,113.201
15:41.4,0.000483354,113.201
15:41.4,0.000908359,113.2
15:42.4,0.000910355,113.2
15:42.4,0.00091236,113.2
15:42.4,0.00091436,113.2
15:42.4,0.000916351,113.2
15:42.4,0.00091834,113.2
15:42.4,0.00092034,113.2
15:42.4,0.000922346,113.2
15:42.4,0.000924353,113.2
15:42.4,0.000926357,113.2
15:42.4,0.00141028,113.201
15:42.4,0.00141687,113.201
15:42.4,0.00142346,113.201
15:42.4,0.00143005,113.201
15:42.4,0.00143663,113.201
15:42.4,0.0014432,113.201
15:42.4,0.00144979,113.201
15:42.4,0.00145638,113.201
15:42.4,0.00146297,113.201
15:42.4,0.00146955,113.201
15:42.4,-0.000393013,113.197
15:42.4,-0.000404231,113.197
15:42.4,-0.000415448,113.197
15:42.4,-0.000426669,113.197
15:42.4,-0.000437897,113.197
15:42.4,-0.000449129,113.197
15:42.4,-0.000460365,113.197
15:42.4,-0.0004716,113.197
15:42.4,-0.000482832,113.197
15:42.4,-0.000494066,113.197
15:42.4,0.00180367,113.2
15:42.4,0.00181437,113.2
15:42.4,0.00182505,113.2
15:42.4,0.00183573,113.2
15:42.4,0.00184641,113.2
15:42.4,0.00185709,113.2
15:42.4,0.00186778,113.2
15:42.4,0.00187846,113.2
15:42.4,0.00188913,113.2
15:42.4,0.00189978,113.2
15:42.4,0.000921059,113.199
15:42.4,0.000922295,113.199
15:42.4,0.000923522,113.199
15:42.4,0.00092474,113.199
15:42.4,0.000925954,113.199
15:42.4,0.000927171,113.199
15:42.4,0.000928385,113.199
15:42.4,0.000929582,113.199
15:42.4,0.000930759,113.199
15:42.4,0.000931922,113.199
15:42.4,-0.000397839,113.199
15:42.4,-0.000409344,113.199
15:42.4,-0.000420855,113.199
15:42.4,-0.000432377,113.199
15:42.4,-0.000443914,113.199
15:42.4,-0.000455455,113.199
15:42.4,-0.000466998,113.199
15:42.4,-0.000478556,113.199
15:42.4,-0.00049014,113.199
15:42.4,-0.000501745,113.199
15:42.4,-0.000410693,113.2
15:42.4,-0.000421327,113.2
15:42.4,-0.000431965,113.2
15:42.4,-0.000442608,113.2
15:42.4,-0.000453251,113.2
15:42.4,-0.000463893,113.2
15:42.4,-0.000474537,113.2
15:42.4,-0.000485193,113.2
15:42.4,-0.00049586,113.2
15:42.4,-0.000506528,113.2
15:42.4,0.000899486,113.2
15:42.4,0.000902294,113.2
15:42.4,0.000905102,113.2
15:42.4,0.000907905,113.2
15:42.4,0.000910704,113.2
15:42.4,0.000913503,113.2
15:42.4,0.000916307,113.2
15:42.4,0.000919105,113.2
15:42.4,0.000921892,113.2
15:42.4,0.000924674,113.2
15:42.4,8.242e-06,113.202
15:42.4,2.28782e-06,113.202
15:42.4,-3.66901e-06,113.202
15:42.4,-9.63287e-06,113.202
15:42.4,-1.56024e-05,113.202
15:42.4,-2.15766e-05,113.202
15:42.4,-2.75506e-05,113.202
15:42.4,-3.35199e-05,113.202
15:42.4,-3.9482e-05,113.202
15:42.4,-4.54345e-05,113.202
15:42.4,0.000405674,113.203
15:42.4,0.000404078,113.203
15:42.4,0.000402478,113.203
15:42.4,0.000400873,113.203
15:42.4,0.000399271,113.203
15:42.4,0.000397673,113.203
15:42.4,0.000396082,113.203
15:42.4,0.000394497,113.203
15:42.4,0.000392915,113.203
15:42.4,0.000391332,113.203
15:42.4,-0.00130675,113.201
15:43.4,-0.00132447,113.201
15:43.4,-0.0013422,113.201
15:43.4,-0.00135992,113.201
15:43.4,-0.00137764,113.201
15:43.4,-0.00139536,113.201
15:43.4,-0.00141307,113.201
15:43.4,-0.00143078,113.201
15:43.4,-0.00144848,113.201
15:43.4,-0.00146618,113.201
15:43.4,0.000890895,113.201
15:43.4,0.000895795,113.201
15:43.4,0.000900699,113.201
15:43.4,0.000905602,113.201
15:43.4,0.000910509,113.201
15:43.4,0.000915424,113.201
15:43.4,0.000920345,113.201
15:43.4,0.00092527,113.201
15:43.4,0.000930197,113.201
15:43.4,0.000935131,113.201
15:43.4,0.000912436,113.203
15:43.4,0.000917132,113.203
15:43.4,0.00092184,113.203
15:43.4,0.00092655,113.203
15:43.4,0.000931264,113.203
15:43.4,0.000935986,113.203
15:43.4,0.000940713,113.203
15:43.4,0.000945448,113.203
15:43.4,0.000950193,113.203
15:43.4,0.000954943,113.203
15:43.4,0.00091261,113.204
15:43.4,0.000916906,113.204
15:43.4,0.00092121,113.204
15:43.4,0.000925528,113.204
15:43.4,0.000929858,113.204
15:43.4,0.000934194,113.204
15:43.4,0.000938537,113.204
15:43.4,0.000942884,113.204
15:43.4,0.000947236,113.204
15:43.4,0.000951596,113.204
15:43.4,0.000414626,113.202
15:43.4,0.00041386,113.202
15:43.4,0.000413099,113.202
15:43.4,0.00041234,113.202
15:43.4,0.000411585,113.202
15:43.4,0.000410836,113.202
15:43.4,0.00041009,113.202
15:43.4,0.00040935,113.202
15:43.4,0.000408619,113.202
15:43.4,0.000407897,113.202
15:43.4,0.0009077,113.204
15:43.4,0.000911732,113.204
15:43.4,0.000915759,113.204
15:43.4,0.000919784,113.204
15:43.4,0.000923809,113.204
15:43.4,0.000927837,113.204
15:43.4,0.000931872,113.204
15:43.4,0.000935911,113.204
15:43.4,0.000939955,113.204
15:43.4,0.000944006,113.204
15:43.4,0.000912507,113.206
15:43.4,0.000916214,113.206
15:43.4,0.000919914,113.206
15:43.4,0.000923621,113.206
15:43.4,0.000927337,113.206
15:43.4,0.000931058,113.206
15:43.4,0.000934779,113.206
15:43.4,0.0009385,113.206
15:43.4,0.000942225,113.206
15:43.4,0.000945953,113.206
15:43.4,0.00131865,113.205
15:43.4,0.0013259,113.205
15:43.4,0.00133315,113.205
15:43.4,0.00134041,113.205
15:43.4,0.00134768,113.205
15:43.4,0.00135494,113.205
15:43.4,0.0013622,113.205
15:43.4,0.00136947,113.205
15:43.4,0.00137675,113.205
15:43.4,0.00138404,113.205
15:43.4,0.00182053,113.209
15:43.4,0.0018319,113.209
15:43.4,0.00184327,113.209
15:43.4,0.00185465,113.209
15:43.4,0.00186605,113.209
15:43.4,0.00187744,113.209
15:43.4,0.00188884,113.209
15:43.4,0.00190023,113.209
15:43.4,0.00191163,113.209
15:43.4,0.00192302,113.21
15:43.4,0.00141922,113.209
15:43.4,0.00142573,113.209
15:43.4,0.00143225,113.209
15:43.4,0.00143877,113.209
15:43.4,0.00144529,113.209
15:43.4,0.00145181,113.209
15:43.4,0.00145832,113.209
15:43.4,0.00146483,113.209
15:43.4,0.00147135,113.209
15:43.4,0.00147788,113.21
15:44.4,0.00182135,113.207
15:44.4,0.00183109,113.207
15:44.4,0.00184083,113.207
15:44.4,0.00185057,113.207
15:44.4,0.0018603,113.207
15:44.4,0.00187003,113.207
15:44.4,0.00187975,113.207
15:44.4,0.00188948,113.207
15:44.4,0.00189921,113.207
15:44.4,0.00190894,113.207
15:44.4,1.70505e-05,113.205
15:44.4,8.68808e-06,113.205
15:44.4,3.30039e-07,113.205
15:44.4,-8.02413e-06,113.205
15:44.4,-1.63746e-05,113.205
15:44.4,-2.47204e-05,113.205
15:44.4,-3.30622e-05,113.205
15:44.4,-4.13953e-05,113.205
15:44.4,-4.97145e-05,113.205
15:44.4,-5.80183e-05,113.205
15:44.4,0.00140144,113.208
15:44.4,0.00140712,113.208
15:44.4,0.0014128,113.208
15:44.4,0.00141848,113.208
15:44.4,0.00142417,113.208
15:44.4,0.00142985,113.208
15:44.4,0.00143553,113.208
15:44.4,0.00144124,113.208
15:44.4,0.00144695,113.208
15:44.4,0.00145266,113.208
15:44.4,0.00132317,113.207
15:44.4,0.00132761,113.207
15:44.4,0.00133204,113.207
15:44.4,0.00133648,113.207
15:44.4,0.00134092,113.207
15:44.4,0.00134537,113.207
15:44.4,0.00134984,113.207
15:44.4,0.00135431,113.207
15:44.4,0.00135878,113.207
15:44.4,0.00136326,113.207
15:44.4,-0.000393976,113.208
15:44.4,-0.000406251,113.208
15:44.4,-0.000418519,113.208
15:44.4,-0.00043078,113.208
15:44.4,-0.000443039,113.208
15:44.4,-0.000455302,113.208
15:44.4,-0.000467563,113.208
15:44.4,-0.000479822,113.208
15:44.4,-0.000492084,113.208
15:44.4,-0.000504343,113.208
15:44.4,0.00130562,113.209
15:44.4,0.0013107,113.209
15:44.4,0.00131577,113.209
15:44.4,0.00132082,113.209
15:44.4,0.00132588,113.209
15:44.4,0.00133094,113.209
15:44.4,0.001336,113.209
15:44.4,0.00134106,113.209
15:44.4,0.0013461,113.209
15:44.4,0.00135115,113.209
15:44.4,-0.000394078,113.209
15:44.4,-0.000405685,113.209
15:44.4,-0.000417297,113.209
15:44.4,-0.000428911,113.209
15:44.4,-0.000440526,113.209
15:44.4,-0.000452138,113.209
15:44.4,-0.000463745,113.209
15:44.4,-0.000475352,113.209
15:44.4,-0.000486969,113.209
15:44.4,-0.000498592,113.209
15:44.4,-4.53414e-06,113.208
15:44.4,-1.13533e-05,113.208
15:44.4,-1.81756e-05,113.208
15:44.4,-2.49969e-05,113.208
15:44.4,-3.18101e-05,113.208
15:44.4,-3.8613e-05,113.208
15:44.4,-4.54154e-05,113.208
15:44.4,-5.22253e-05,113.208
15:44.4,-5.90441e-05,113.208
15:44.4,-6.58653e-05,113.208
15:44.4,0.000903436,113.206
15:44.4,0.000905902,113.206
15:44.4,0.000908372,113.206
15:44.4,0.000910848,113.206
15:44.4,0.000913321,113.206
15:44.4,0.000915789,113.206
15:44.4,0.000918253,113.206
15:44.4,0.000920709,113.206
15:44.4,0.000923156,113.206
15:44.4,0.000925599,113.206
15:44.4,0.000912329,113.206
15:44.4,0.000914626,113.206
15:44.4,0.000916925,113.206
15:44.4,0.000919227,113.206
15:44.4,0.000921536,113.206
15:44.4,0.000923847,113.206
15:44.4,0.000926152,113.206
15:44.4,0.000928457,113.206
15:44.4,0.000930768,113.206
15:44.4,0.000933089,113.206
15:44.4,0.00272056,113.21
15:45.4,0.00273987,113.21
15:45.4,0.00275918,113.21
15:45.4,0.00277851,113.21
15:45.4,0.00279784,113.21
15:45.4,0.00281718,113.21
15:45.4,0.00283652,113.21
15:45.4,0.00285587,113.21
15:45.4,0.00287522,113.21
15:45.4,0.00289459,113.21
15:45.4,0.00273814,113.211
15:45.4,0.00275584,113.211
15:45.4,0.00277356,113.211
15:45.4,0.00279128,113.211
15:45.4,0.00280902,113.211
15:45.4,0.00282676,113.211
15:45.4,0.00284451,113.211
15:45.4,0.00286227,113.211
15:45.4,0.00288003,113.211
15:45.4,0.00289781,113.211
15:45.4,0.00183407,113.207
15:45.4,0.00184156,113.207
15:45.4,0.00184905,113.207
15:45.4,0.00185654,113.207
15:45.4,0.00186403,113.207
15:45.4,0.00187153,113.207
15:45.4,0.00187905,113.207
15:45.4,0.00188656,113.207
15:45.4,0.00189408,113.207
15:45.4,0.0019016,113.207
15:45.4,0.00272921,113.211
15:45.4,0.00274453,113.211
15:45.4,0.00275986,113.211
15:45.4,0.00277518,113.211
15:45.4,0.00279051,113.211
15:45.4,0.00280583,113.211
15:45.4,0.00282115,113.211
15:45.4,0.00283647,113.211
15:45.4,0.00285178,113.211
15:45.4,0.0028671,113.211
15:45.4,0.000523566,113.205
15:45.4,0.000516454,113.205
15:45.4,0.000509341,113.205
15:45.4,0.000502227,113.205
15:45.4,0.00049512,113.205
15:45.4,0.000488018,113.205
15:45.4,0.000480911,113.205
15:45.4,0.0004738,113.205
15:45.4,0.000466694,113.205
15:45.4,0.000459597,113.205
15:45.4,0.00231014,113.206
15:45.4,0.00232072,113.206
15:45.4,0.0023313,113.206
15:45.4,0.00234188,113.206
15:45.4,0.00235246,113.206
15:45.4,0.00236304,113.206
15:45.4,0.00237363,113.206
15:45.4,0.00238423,113.206
15:45.4,0.00239484,113.206
15:45.4,0.00240545,113.206
15:45.4,0.00182963,113.206
15:45.4,0.00183468,113.206
15:45.4,0.00183973,113.206
15:45.4,0.00184478,113.206
15:45.4,0.00184983,113.206
15:45.4,0.00185489,113.206
15:45.4,0.00185996,113.206
15:45.4,0.00186502,113.206
15:45.4,0.00187009,113.206
15:45.4,0.00187516,113.206
15:45.4,0.000920791,113.201
15:45.4,0.00091672,113.201
15:45.4,0.00091265,113.201
15:45.4,0.000908588,113.201
15:45.4,0.00090453,113.201
15:45.4,0.000900473,113.201
15:45.4,0.000896413,113.201
15:45.4,0.000892346,113.201
15:45.4,0.000888272,113.201
15:45.4,0.000884196,113.201
15:45.4,0.000911903,113.204
15:45.4,0.000908121,113.204
15:45.4,0.000904332,113.204
15:45.4,0.000900534,113.204
15:45.4,0.00089673,113.204
15:45.4,0.00089292,113.204
15:45.4,0.000889106,113.204
15:45.4,0.000885294,113.204
15:45.4,0.000881479,113.204
15:45.4,0.000877659,113.204
15:45.4,0.00222206,113.205
15:45.4,0.00223105,113.205
15:45.4,0.00224003,113.205
15:45.4,0.00224902,113.205
15:45.4,0.002258,113.205
15:45.4,0.00226698,113.205
15:45.4,0.00227597,113.205
15:45.4,0.00228496,113.205
15:45.4,0.00229395,113.205
15:45.4,0.00230294,113.205
15:45.4,0.000518496,113.202
15:46.5,0.000510422,113.202
15:46.5,0.000502348,113.202
15:46.5,0.000494274,113.202
15:46.5,0.000486205,113.202
15:46.5,0.000478144,113.202
15:46.5,0.000470086,113.202
15:46.5,0.000462034,113.202
15:46.5,0.000453986,113.202
15:46.5,0.00044594,113.202
15:46.5,0.000907973,113.2
15:46.5,0.000904399,113.2
15:46.5,0.000900825,113.2
15:46.5,0.000897246,113.2
15:46.5,0.000893665,113.2
15:46.5,0.000890087,113.2
15:46.5,0.000886512,113.2
15:46.5,0.000882938,113.2
15:46.5,0.00087936,113.2
15:46.5,0.000875777,113.2
15:46.5,0.00321795,113.205
15:46.5,0.00323669,113.205
15:46.5,0.00325543,113.205
15:46.5,0.00327417,113.205
15:46.5,0.00329292,113.205
15:46.5,0.00331168,113.205
15:46.5,0.00333044,113.205
15:46.5,0.00334919,113.205
15:46.5,0.00336796,113.205
15:46.5,0.00338673,113.205
15:46.5,0.00224456,113.201
15:46.5,0.0022523,113.201
15:46.5,0.00226004,113.201
15:46.5,0.00226779,113.201
15:46.5,0.00227555,113.201
15:46.5,0.00228332,113.201
15:46.5,0.00229109,113.201
15:46.5,0.00229886,113.201
15:46.5,0.00230662,113.201
15:46.5,0.00231439,113.201
